GrLivArea,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,GarageSize,Remodel_binary,TotalIndoorSF,LotPercent,LivArea_sq,Log_LivArea,Remodel_Neighborhood,Remodel_Year,Remodel_Qual,Remodel_GrLiv,Remodel_TotSF,Remodel_Bath,Neighborhood_Num,SalePrice,Log_SalePrice
912,1S_1946newer,58.06279088339218,7791,5,8,1963,1995,0.0,624.0,0.0,288.0,912.0,912,0,0,1.0,0.0,1,0,3,1,6,0,1963.0,1.0,300.0,0,0,0,0,0,0,0,10,2009,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,Gd,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,GdWo,None,WD ,Normal,small,1,1824.0,0.11705814401232191,831744,6.815639990074331,Sawyer,1963,5,912,1824.0,1,1,129000,11.76756768334381
1392,1S_1946newer,80.0,10000,5,5,2002,2002,166.0,585.0,0.0,856.0,1441.0,1392,0,0,0.0,0.0,2,0,3,1,6,1,2002.0,3.0,650.0,168,49,0,0,0,0,0,12,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,0,2833.0,0.1392,1937664,7.238496840894365,,0,0,0,0.0,0,9,215000,12.2783933071098
1405,1S_PUD,48.0,3480,7,5,2003,2003,163.0,0.0,0.0,1405.0,1405.0,1405,0,0,0.0,0.0,2,0,2,1,6,1,2003.0,2.0,478.0,148,36,0,0,0,0,0,11,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,2810.0,0.40373563218390807,1974025,7.247792581767846,,0,0,0,0.0,0,27,173000,12.061046873479915
1456,2S_PUD,24.0,2280,6,5,1978,1978,0.0,311.0,0.0,544.0,855.0,855,601,0,0.0,0.0,2,1,3,1,7,1,1978.0,2.0,440.0,26,0,0,0,0,0,0,7,2010,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,Gable,CompShg,Plywood,Brk Cmn,None,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,Fa,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,0,2311.0,0.375,2119936,7.283448228756631,,0,0,0,0.0,0,13,146000,11.891361900690471
2443,2S_1946newer,85.0,10625,6,5,2004,2004,353.0,0.0,0.0,1158.0,1158.0,1158,1285,0,0.0,0.0,2,1,4,1,9,1,2004.0,3.0,744.0,193,127,0,0,0,0,0,6,2007,FV,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Min2,Gd,BuiltIn,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,3601.0,0.10898823529411765,5968249,7.8009820712577405,,0,0,0,0.0,0,18,265000,12.48748510496836
1668,1S_1946newer,90.0,11248,9,5,2002,2002,215.0,1059.0,0.0,567.0,1626.0,1668,0,0,1.0,0.0,2,0,3,1,7,1,2002.0,3.0,702.0,257,45,0,0,0,0,0,7,2007,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,0,3294.0,0.14829302987197723,2782224,7.419380582918692,,0,0,0,0.0,0,16,285000,12.560244459250788
1470,2S_1946newer,103.35936937001236,13869,6,6,1997,1997,0.0,182.0,0.0,612.0,794.0,794,676,0,0.0,1.0,2,0,3,1,6,0,1997.0,2.0,388.0,0,75,0,0,0,0,0,7,2007,RL,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,0,2264.0,0.057249981974187035,2160900,7.293017679772782,,0,0,0,0.0,0,19,177000,12.083905011555968
1254,splitlevel,100.0,9600,6,5,1961,1961,291.0,600.0,0.0,618.0,1218.0,1254,0,0,1.0,0.0,1,0,3,1,6,1,1961.0,2.0,525.0,0,0,0,0,168,0,0,5,2007,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,WdShing,Wd Shng,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,2472.0,0.130625,1572516,7.134093721192866,,0,0,0,0.0,0,6,158500,11.973509872299472
1851,1S_1946newer,90.0,11727,7,6,1969,1969,434.0,0.0,0.0,1851.0,1851.0,1851,0,0,0.0,0.0,2,0,3,1,8,1,1969.0,2.0,506.0,0,146,0,0,0,0,0,3,2006,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,Gd,CBlock,TA,TA,Mn,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,0,3702.0,0.1578408800204656,3426201,7.523481312573497,,0,0,0,0.0,0,6,192100,12.165771348756648
1812,2S_1946newer,69.0,7590,5,5,1962,1962,288.0,540.0,0.0,324.0,864.0,876,936,0,0.0,0.0,2,0,4,1,8,1,1962.0,1.0,264.0,0,168,0,0,0,0,0,7,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,small,0,2676.0,0.11541501976284585,3283344,7.502186486602924,,0,0,0,0.0,0,6,169500,12.04060820580264
864,duplex,50.0,9350,5,5,1975,1975,0.0,864.0,0.0,0.0,864.0,864,0,0,1.0,0.0,1,0,2,1,4,0,1975.0,0.0,0.0,0,0,0,0,0,0,0,4,2008,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Fa,N,SBrkr,TA,Typ,None,None,None,None,None,Y,None,None,None,WD ,Normal,small,0,1728.0,0.09240641711229947,746496,6.761572768804055,,0,0,0,0.0,0,7,99600,11.50891744357269
1468,1S_1946newer,71.0,9178,8,5,2008,2008,0.0,0.0,0.0,1468.0,1468.0,1468,0,0,0.0,0.0,2,0,3,1,6,1,2008.0,3.0,904.0,192,142,0,0,0,0,0,6,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,2936.0,0.1599477010241883,2155024,7.291656209174461,,0,0,0,0.0,0,16,239900,12.387977448827789
1523,1_2S_finished,78.0,15600,5,7,1949,2005,0.0,312.0,507.0,248.0,1067.0,986,537,0,1.0,0.0,2,0,3,1,7,1,1949.0,1.0,295.0,0,0,81,0,0,0,0,10,2009,RL,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkComm,Brk Cmn,None,TA,TA,BrkTil,TA,TA,No,BLQ,Rec,GasW,Fa,N,SBrkr,Fa,Maj2,TA,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,small,1,2590.0,0.0632051282051282,2319529,7.328437352895162,Crawfor,1949,5,1523,2590.0,2,22,158000,11.970350312009105
1393,1_2S_finished,59.0,16466,5,7,1955,1955,0.0,0.0,0.0,816.0,816.0,872,521,0,0.0,0.0,1,1,3,1,8,0,1955.0,1.0,300.0,121,0,0,0,265,0,0,4,2008,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,PConc,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,small,0,2209.0,0.05295760961982267,1940449,7.239214973779806,,0,0,0,0.0,0,7,135500,11.816726919301892
1013,1_2S_unfinished,50.0,5000,6,7,1926,1950,0.0,0.0,0.0,992.0,992.0,1013,0,0,0.0,0.0,1,0,3,1,6,0,1926.0,1.0,160.0,0,0,101,0,0,0,0,4,2008,RM,Pave,None,Reg,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,Fa,TA,Y,None,None,None,WD ,Normal,small,1,2005.0,0.2026,1026169,6.920671504248683,BrkSide,1926,6,1013,2005.0,1,10,113000,11.635143097694478
1349,1S_1946newer,65.0,8450,7,5,2000,2001,108.0,0.0,0.0,1349.0,1349.0,1349,0,0,0.0,0.0,2,0,3,1,6,0,2000.0,2.0,539.0,120,55,0,0,0,0,0,12,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,GdPrv,None,WD ,Normal,large,1,2698.0,0.15964497041420117,1819801,7.207118856207756,SawyerW,2000,7,1349,2698.0,2,20,179000,12.095141084822892
1240,1S_1946newer,42.0,10331,7,7,1985,1985,0.0,215.0,80.0,970.0,1265.0,1240,0,0,0.0,1.0,2,0,3,1,6,0,1985.0,2.0,528.0,232,0,0,0,0,0,0,7,2007,RL,Pave,None,Reg,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,No,ALQ,BLQ,GasA,Gd,Y,SBrkr,Gd,Typ,None,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,0,2505.0,0.12002710289420192,1537600,7.122866658599083,,0,0,0,0.0,0,21,174000,12.066810578196666
1620,2S_1946newer,80.0,10793,5,5,1969,1969,263.0,493.0,287.0,0.0,780.0,780,840,0,0.0,0.0,2,1,4,1,7,0,1969.0,2.0,462.0,208,0,0,0,0,0,0,4,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,Mansard,CompShg,WdShing,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,BLQ,GasA,Ex,Y,SBrkr,TA,Min1,None,Attchd,Fin,TA,TA,Y,None,GdWo,None,WD ,Normal,large,0,2400.0,0.0722690632817567,2624400,7.3901814282264295,,0,0,0,0.0,0,23,152000,11.931635799828411
1632,2S_1946newer,63.0,9084,7,5,1998,1998,0.0,0.0,0.0,935.0,935.0,955,677,0,0.0,0.0,2,1,3,1,8,1,1998.0,2.0,462.0,0,28,0,0,0,0,0,6,2006,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,0,2567.0,0.1051298987230295,2663424,7.397561535524052,,0,0,0,0.0,0,19,176500,12.081076155355488
848,1S_PUD,37.0,4435,6,5,2004,2004,169.0,662.0,0.0,186.0,848.0,848,0,0,1.0,0.0,1,0,1,1,3,1,2004.0,2.0,420.0,140,0,0,0,0,0,0,5,2006,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,1696.0,0.19120631341600902,719104,6.742880635791903,,0,0,0,0.0,0,16,155900,11.956970055045868
1577,1S_PUD,48.0,7841,9,5,2005,2005,394.0,848.0,0.0,729.0,1577.0,1577,0,0,1.0,0.0,2,0,2,1,6,1,2005.0,2.0,564.0,203,39,0,0,0,0,0,5,2007,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,3154.0,0.20112230582833823,2486929,7.3632795869630385,,0,0,0,0.0,0,27,280000,12.542544882151386
1507,splitlevel,70.0,7910,5,5,1960,1960,0.0,666.0,0.0,409.0,1075.0,1507,0,0,0.0,0.0,2,0,4,1,7,0,1960.0,1.0,404.0,0,0,0,0,0,0,0,8,2008,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,BrkFace,HdBoard,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Maj1,None,Basment,Unf,TA,TA,Y,None,GdWo,None,WD ,Normal,small,0,2582.0,0.19051833122629583,2271049,7.317876198626496,,0,0,0,0.0,0,6,127000,11.751942365440728
2094,2S_1946newer,75.0,9375,7,5,2003,2004,0.0,0.0,0.0,912.0,912.0,912,1182,0,0.0,0.0,2,1,4,1,8,1,2003.0,2.0,615.0,182,182,0,0,0,0,0,11,2009,FV,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,1,3006.0,0.09728,4384836,7.646831391430482,Somerst,2003,7,2094,3006.0,2,18,263000,12.479909311159902
1092,1S_1946newer,75.0,8250,6,7,1964,1964,260.0,787.0,0.0,305.0,1092.0,1092,0,0,1.0,0.0,1,0,3,1,6,0,1964.0,2.0,504.0,0,0,0,0,0,0,0,7,2008,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,Stone,TA,TA,CBlock,Gd,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,Gd,Y,None,MnPrv,None,WD ,Normal,large,0,2184.0,0.13236363636363635,1192464,6.9957661563048505,,0,0,0,0.0,0,6,145000,11.884489021402713
1848,2S_1946newer,68.0,7379,8,5,2000,2000,0.0,484.0,0.0,491.0,975.0,975,873,0,1.0,0.0,2,1,3,1,7,1,2000.0,2.0,592.0,280,184,0,0,0,0,0,4,2010,FV,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,2823.0,0.13213172516601165,3415104,7.521859252201629,,0,0,0,0.0,0,18,254000,12.445089546000672
2197,2S_1946newer,91.0,10010,7,5,1993,1994,320.0,228.0,852.0,0.0,1080.0,1108,1089,0,1.0,0.0,2,1,4,1,9,1,1993.0,3.0,783.0,385,99,0,0,0,0,0,7,2008,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Hip,WdShake,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,BLQ,GLQ,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,1,3277.0,0.11068931068931069,4826809,7.69484807238461,NoRidge,1993,7,2197,3277.0,2,28,287500,12.568978139219542
1182,1_2S_finished,56.0,9576,6,7,1945,1950,0.0,310.0,0.0,460.0,770.0,885,297,0,0.0,0.0,1,1,3,1,5,0,1945.0,1.0,378.0,0,0,0,0,0,0,0,5,2006,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,Fa,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,Fa,TA,Y,None,GdWo,None,WD ,Normal,small,1,1952.0,0.09241854636591479,1397124,7.074963197966044,OldTown,1945,6,1182,1952.0,1,12,120000,11.695247021764184
1954,1_2S_finished,116.706880404816,15660,7,9,1939,2006,312.0,341.0,0.0,457.0,798.0,1137,817,0,0.0,1.0,1,1,3,1,8,2,1939.0,2.0,431.0,0,119,150,0,0,0,0,5,2008,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,Gd,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,1,2752.0,0.07260536398467433,3818116,7.577633832602728,Crawfor,1939,7,1954,2752.0,1,22,311500,12.649154617209645
1484,1S_1946newer,64.0,9037,8,5,2006,2006,32.0,428.0,0.0,1048.0,1476.0,1484,0,0,0.0,0.0,2,0,2,1,6,1,2006.0,2.0,472.0,120,33,0,0,0,0,0,12,2007,RL,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,2960.0,0.16421378776142526,2202256,7.302496423727326,,0,0,0,0.0,0,21,265900,12.490875577231112
498,1S_1945older,60.0,8088,2,3,1922,1955,0.0,0.0,0.0,498.0,498.0,498,0,0,0.0,0.0,1,0,1,1,3,0,1922.0,1.0,216.0,0,0,100,0,0,0,0,2,2006,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,N,FuseF,TA,Typ,None,Detchd,Unf,Fa,Fa,N,None,None,None,ConLD,Normal,small,1,996.0,0.06157270029673591,248004,6.210600077024653,Edwards,1922,2,498,996.0,1,7,35000,10.46310334047155
672,1S_1945older,60.0,5400,4,7,1940,2005,0.0,0.0,0.0,672.0,672.0,672,0,0,0.0,0.0,1,0,2,1,4,0,1997.0,1.0,308.0,88,108,0,0,0,0,0,7,2008,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gambrel,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,N,None,None,None,WD ,Normal,small,1,1344.0,0.12444444444444444,451584,6.51025834052315,OldTown,1940,4,672,1344.0,1,12,86900,11.372513311253485
1285,1_2S_finished,50.0,8635,5,5,1948,2001,0.0,336.0,41.0,295.0,672.0,1072,213,0,1.0,0.0,1,0,2,1,6,0,1948.0,1.0,240.0,0,0,0,0,0,0,0,1,2008,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,BLQ,GLQ,GasA,TA,Y,SBrkr,TA,Min1,None,Detchd,Unf,TA,TA,Y,None,MnPrv,None,WD ,Normal,small,1,1957.0,0.12414591777649102,1651225,7.158513997329321,BrkSide,1948,5,1285,1957.0,1,10,127000,11.751942365440728
1029,1S_1946newer,61.0,7943,4,5,1961,1961,192.0,903.0,0.0,126.0,1029.0,1029,0,0,1.0,0.0,1,0,3,1,5,0,1961.0,1.0,261.0,64,0,39,0,0,0,0,4,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkCmn,TA,Fa,CBlock,TA,TA,Mn,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,small,0,2058.0,0.12954802971169582,1058841,6.9363427358340495,,0,0,0,0.0,0,1,118500,11.682668239557325
1114,1S_1946newer,66.0,13695,5,5,2004,2004,0.0,646.0,0.0,468.0,1114.0,1114,0,0,1.0,0.0,1,1,3,1,6,0,2004.0,2.0,576.0,0,102,0,0,0,0,0,6,2008,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,TA,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,0,2228.0,0.08134355604235122,1240996,7.01571242048723,,0,0,0,0.0,0,20,159000,11.976659481202368
1700,1S_1946newer,70.0,9135,6,5,2003,2003,120.0,340.0,0.0,1342.0,1682.0,1700,0,0,1.0,0.0,2,0,3,1,7,0,2003.0,2.0,544.0,192,23,0,0,0,0,0,5,2006,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,3382.0,0.18609742747673783,2890000,7.438383530044307,,0,0,0,0.0,0,16,200000,12.206072645530174
948,1S_1946newer,60.0,8190,4,6,1954,1954,0.0,732.0,0.0,216.0,948.0,948,0,0,1.0,0.0,1,0,3,1,5,1,1956.0,1.0,280.0,0,36,0,0,0,0,0,10,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,small,0,1896.0,0.11575091575091576,898704,6.854354502255021,,0,0,0,0.0,0,7,119000,11.686878772093667
1639,1_2S_finished,51.0,10480,6,5,1936,1950,0.0,0.0,0.0,1064.0,1064.0,1166,0,473,0.0,0.0,1,0,3,1,6,0,1936.0,1.0,240.0,0,0,0,0,0,0,0,3,2008,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,TA,Maj2,None,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,small,1,2703.0,0.11125954198473283,2686321,7.40184157874383,SWISU,1936,6,1639,2703.0,1,17,115000,11.652687407345388
2064,2S_1946newer,50.0,13128,8,5,2005,2005,216.0,0.0,0.0,1074.0,1074.0,1074,990,0,0.0,0.0,2,1,4,1,7,1,2005.0,2.0,527.0,0,119,0,0,0,0,0,1,2006,RL,Pave,None,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,0,3138.0,0.08180987202925045,4260096,7.6324011266014535,,0,0,0,0.0,0,19,250000,12.429216196844385
1643,1S_1946newer,85.70428637646131,11500,6,6,1966,1966,0.0,262.0,723.0,197.0,1182.0,1643,0,0,1.0,0.0,2,0,2,1,6,1,1966.0,2.0,438.0,339,0,0,0,0,0,0,3,2008,RL,Pave,None,IR1,Bnk,AllPub,CulDSac,Gtl,ClearCr,Norm,Norm,1Fam,1Story,Flat,Tar&Grv,Plywood,Plywood,None,TA,TA,CBlock,Gd,Gd,Gd,LwQ,ALQ,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,0,2825.0,0.1428695652173913,2699449,7.404279118037268,,0,0,0,0.0,0,26,195000,12.180754837545884
