GrLivArea,MSSubClass,LotFrontage,OverallQual,OverallCond,YearBuilt,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,GarageSize,Remodel_binary,LotPercent,Neighborhood_Num,Remodel_Qual,Remodel_GrLiv,Remodel_Bath,Remodel_Kitch,SalePrice,Log_SalePrice
1851,2S_1946newer,80.0,6,8,1964,340.0,536.0,117.0,169.0,822.0,1020,831,0,0.0,0.0,2,1,3,1,7,1,1964.0,440.0,239,42,0,0,0,0,0,7,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Gd,BLQ,Rec,GasA,Gd,Y,SBrkr,Gd,Typ,Fa,Attchd,RFn,TA,TA,Y,None,MnWw,None,WD ,Normal,large,1,0.10450819672131148,6,6,1851,2,Gd,187000,12.138863895836725
2531,2S_1946newer,65.0,8,5,1995,513.0,56.0,64.0,1198.0,1318.0,1328,1203,0,0.0,0.0,2,1,4,1,9,1,1995.0,752.0,222,98,0,0,0,0,0,11,2007,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,LwQ,ALQ,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.10834625112180794,28,0,0,0,,290000,12.577636201962656
909,1S_1946newer,65.0,5,6,1968,90.0,162.0,270.0,450.0,882.0,909,0,0,0.0,0.0,1,0,3,1,5,0,1968.0,294.0,0,155,0,0,0,0,0,11,2006,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,MnPrv,None,COD,Normal,small,0,0.10757396449704142,1,0,0,0,,116000,11.661345470088502
1795,1S_1946newer,75.0,8,5,2002,281.0,0.0,0.0,1777.0,1777.0,1795,0,0,0.0,0.0,2,0,3,1,7,1,2002.0,534.0,171,159,0,0,0,0,0,9,2008,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.18425374666392938,16,0,0,0,,230000,12.345834587905332
1432,2S_1946newer,71.0,7,5,2004,0.0,425.0,0.0,291.0,716.0,716,716,0,1.0,0.0,2,1,3,1,6,1,2004.0,432.0,100,51,0,0,0,0,0,7,2009,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,1,0.09185375240538807,19,7,1432,2,Gd,188500,12.146853285870202
1629,1S_1946newer,85.0,8,5,2003,296.0,1124.0,479.0,1603.0,3206.0,1629,0,0,1.0,0.0,2,0,3,1,7,1,2003.0,880.0,0,0,0,0,0,0,0,10,2009,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,None,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,1,0.15288596902862506,27,8,1629,2,Gd,284000,12.556729517143344
1148,1S_1946newer,57.0,5,7,1952,0.0,210.0,551.0,219.0,980.0,1148,0,0,0.0,1.0,1,0,2,1,6,0,1952.0,308.0,0,0,0,0,0,0,0,9,2006,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,Ex,Gd,Mn,LwQ,ALQ,GasA,Fa,Y,FuseA,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,small,0,0.17881619937694704,7,0,0,0,,123500,11.72399643505017
2792,1_2S_finished,60.0,6,7,1920,0.0,493.0,0.0,1017.0,1510.0,1584,1208,0,0.0,0.0,2,0,5,1,8,2,1920.0,520.0,0,547,0,0,480,0,1150,6,2008,RM,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,Wd Sdng,None,Gd,Gd,BrkTil,Gd,TA,No,LwQ,Unf,GasW,Ex,Y,SBrkr,TA,Mod,TA,Detchd,Unf,Fa,TA,Y,None,MnPrv,Shed,WD ,Normal,large,1,0.15172413793103448,12,6,2792,2,TA,256000,12.4529327234617
1167,1S_1946newer,68.92115133995776,6,6,1992,106.0,560.0,0.0,598.0,1158.0,1167,0,0,1.0,0.0,2,0,3,1,6,0,1992.0,400.0,120,26,0,0,0,0,0,7,2009,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.126189446366782,19,0,0,0,,173000,12.061046873479915
1387,2Fam_conversion,50.0,5,4,1954,0.0,0.0,0.0,811.0,811.0,811,576,0,0.0,0.0,2,0,3,2,7,0,1954.0,256.0,0,0,0,0,0,0,0,11,2009,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,FuseA,Gd,Typ,None,BuiltIn,Unf,TA,TA,Y,None,None,None,WD ,Normal,small,0,0.13516666666666666,12,0,0,0,,93000,11.440354772135391
1604,2S_1946newer,78.0,6,6,1998,20.0,602.0,0.0,324.0,926.0,926,678,0,0.0,0.0,2,1,3,1,7,1,1998.0,470.0,360,36,0,0,0,0,0,6,2010,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,TA,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.09280416917217879,19,0,0,0,,195500,12.183315658407558
1176,1S_1946newer,74.0,5,4,1957,143.0,621.0,52.0,503.0,1176.0,1176,0,0,1.0,0.0,1,0,3,1,6,2,1957.0,292.0,0,88,0,0,95,0,0,5,2008,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,small,0,0.13279132791327913,6,0,0,0,,136500,11.824079893607152
1484,1S_1946newer,70.0,7,5,2004,109.0,712.0,0.0,761.0,1473.0,1484,0,0,1.0,0.0,2,0,3,1,7,0,2004.0,606.0,0,35,0,144,0,0,0,5,2010,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,1,0.17666666666666667,16,7,1484,2,Gd,213000,12.269047444691562
1394,splitlevel,73.0,5,5,2006,0.0,0.0,0.0,384.0,384.0,754,640,0,0.0,0.0,2,1,3,1,7,0,2007.0,400.0,100,0,0,0,0,0,0,5,2008,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,None,Gd,Typ,None,BuiltIn,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,1,0.07745249101181305,21,5,1394,2,Gd,167500,12.028738630247258
1728,2S_1946newer,79.0,5,6,1949,0.0,0.0,0.0,704.0,704.0,1024,704,0,0.0,0.0,1,1,3,1,7,1,1949.0,234.0,245,60,0,0,0,0,0,7,2006,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,FuseA,TA,Min1,Gd,Attchd,Unf,TA,TA,Y,None,MnPrv,None,WD ,Normal,small,1,0.10822236313675755,6,5,1728,1,TA,137000,11.827736204810265
1442,splitlevel,73.0,5,5,2006,0.0,0.0,0.0,352.0,352.0,712,730,0,0.0,0.0,2,1,3,1,6,0,2007.0,400.0,100,0,0,0,0,0,0,4,2008,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,BuiltIn,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,1,0.07263823709447052,21,5,1442,2,TA,172500,12.058152515453552
1382,splitlevel,57.0,7,5,1998,0.0,189.0,0.0,195.0,384.0,751,631,0,0.0,0.0,2,1,3,1,7,1,1998.0,396.0,256,0,0,0,0,0,0,2,2009,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,BuiltIn,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.08416451865964361,19,0,0,0,,177500,12.086725887897607
1653,2S_1946newer,65.0,7,5,2003,0.0,410.0,0.0,402.0,812.0,812,841,0,1.0,0.0,2,1,3,1,6,0,2003.0,628.0,0,45,0,0,0,0,0,3,2009,FV,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.09991386735572783,18,0,0,0,,209000,12.250089530946948
2192,2halfS,60.0,5,8,1939,0.0,378.0,0.0,342.0,720.0,1052,720,420,0.0,0.0,2,1,4,1,8,1,1939.0,240.0,262,24,0,0,0,0,0,7,2008,RL,Pave,None,Reg,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,2.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,small,1,0.12523809523809523,17,5,2192,2,Gd,179500,12.097930486910473
1678,duplex,65.0,5,5,1959,74.0,0.0,0.0,1678.0,1678.0,1678,0,0,0.0,0.0,2,0,6,2,10,0,1959.0,0.0,0,0,0,0,0,0,0,8,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,None,None,None,None,Y,None,None,None,WD ,Normal,small,0,0.1535786198059674,7,0,0,0,,119900,11.694413341015606
1929,2S_1946newer,52.5404538220915,7,5,2001,0.0,738.0,0.0,319.0,1057.0,1057,872,0,1.0,0.0,2,1,3,1,7,1,2001.0,650.0,0,235,0,0,0,0,0,5,2007,FV,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.1499290780141844,18,0,0,0,,226000,12.328290278254425
1456,2S_1946newer,63.0,7,5,2005,0.0,0.0,0.0,728.0,728.0,728,728,0,0.0,0.0,2,1,3,1,8,1,2005.0,390.0,100,0,0,0,0,0,0,6,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,Gd,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.06661786237188873,19,0,0,0,,184000,12.122691036591124
1040,1S_1946newer,51.40021418595249,5,8,1962,0.0,659.0,0.0,381.0,1040.0,1040,0,0,1.0,0.0,1,1,3,1,6,0,1962.0,260.0,0,104,0,0,0,0,0,4,2010,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,small,1,0.1507901986370886,1,5,1040,1,TA,127000,11.751942365440728
1686,1S_1946newer,79.0,6,6,1980,157.0,625.0,1061.0,0.0,1686.0,1686,0,0,1.0,0.0,2,0,3,1,7,1,1980.0,612.0,384,131,0,0,0,0,0,5,2006,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,Gd,CBlock,Gd,TA,No,BLQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.1646484375,23,0,0,0,,207500,12.24288661865289
1144,1S_1946newer,73.0,5,7,1956,164.0,856.0,0.0,313.0,1169.0,1144,0,0,1.0,0.0,1,0,3,1,6,0,1956.0,286.0,257,0,0,0,0,0,0,6,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,small,0,0.13059360730593608,6,0,0,0,,150000,11.918390573078392
1200,1_2S_finished,58.0,5,7,1930,0.0,0.0,0.0,780.0,780.0,780,420,0,0.0,0.0,1,0,4,1,7,0,1930.0,0.0,0,0,96,0,0,0,0,7,2008,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,Gd,Y,FuseA,TA,Typ,None,None,None,None,None,Y,None,None,None,WD ,Normal,small,1,0.0956468424279583,5,5,1200,1,TA,119000,11.686878772093667
1008,1S_1946newer,109.0,6,7,1963,332.0,0.0,0.0,1008.0,1008.0,1008,0,0,0.0,0.0,1,0,2,1,5,0,1963.0,430.0,0,0,0,0,0,0,0,10,2006,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.10367170626349892,6,0,0,0,,135000,11.813030057420567
1092,2S_PUD,21.0,4,3,1976,0.0,0.0,0.0,546.0,546.0,546,546,0,0.0,0.0,1,1,3,1,6,0,1976.0,286.0,0,0,0,0,0,0,0,4,2007,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,GdWo,None,COD,Normal,small,0,0.28888888888888886,3,0,0,0,,75190,11.227773522372072
864,1S_1946newer,70.0,4,7,1970,0.0,191.0,0.0,673.0,864.0,864,0,0,0.0,0.0,1,0,3,1,5,0,1994.0,463.0,0,0,0,0,0,0,0,7,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.10640394088669951,6,0,0,0,,124500,11.7320609948869
1092,2S_PUD,14.71132707018562,4,5,1973,0.0,334.0,0.0,212.0,546.0,546,546,0,0.0,0.0,1,1,3,1,6,0,1973.0,286.0,120,96,0,0,0,0,0,5,2010,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,small,0,0.2765957446808511,3,0,0,0,,83500,11.332601910838946
768,splitfoyer,54.0,5,7,1970,0.0,619.0,0.0,149.0,768.0,768,0,0,1.0,0.0,1,0,2,1,5,0,1987.0,624.0,104,0,0,0,0,0,0,4,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,Gd,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.1060187741579238,9,0,0,0,,129500,11.771436160121729
1405,1S_PUD,23.371186267528927,7,5,2003,163.0,0.0,0.0,1405.0,1405.0,1405,0,0,0.0,0.0,2,0,2,1,6,1,2003.0,478.0,148,36,0,0,0,0,0,3,2006,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.44802295918367346,27,0,0,0,,171750,12.053795210084596
1047,1S_1945older,60.0,4,7,1885,0.0,0.0,0.0,641.0,641.0,1047,0,0,0.0,0.0,1,0,2,1,6,0,1954.0,273.0,0,0,0,0,0,0,450,8,2007,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Mansard,CompShg,VinylSd,VinylSd,None,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Detchd,Unf,Fa,Fa,N,None,None,Shed,WD ,Normal,small,1,0.09694444444444444,12,4,1047,1,TA,100000,11.512925464970229
1568,1S_1946newer,80.0,5,5,1967,0.0,0.0,0.0,1568.0,1568.0,1568,0,0,0.0,0.0,1,1,3,1,7,0,1967.0,440.0,160,40,0,0,0,0,0,3,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,None,COD,Normal,large,0,0.16333333333333333,6,0,0,0,,143000,11.870599909242044
1124,1S_1946newer,77.0,5,5,1954,0.0,0.0,0.0,0.0,0.0,1124,0,0,0.0,0.0,1,0,3,1,5,1,1954.0,0.0,0,36,190,0,0,0,0,4,2006,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,Slab,None,None,None,None,None,GasA,Gd,Y,SBrkr,TA,Min2,Gd,None,None,None,None,N,None,None,None,WD ,Normal,small,0,0.13485302939412117,7,0,0,0,,93000,11.440354772135391
1092,2S_PUD,21.0,4,7,1970,0.0,176.0,0.0,370.0,546.0,546,546,0,0.0,0.0,1,1,3,1,5,0,1970.0,0.0,200,26,0,0,0,0,0,3,2010,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,None,None,None,None,Y,None,None,None,WD ,Normal,small,0,0.3699186991869919,3,0,0,0,,76000,11.238488619268468
864,1S_1946newer,120.0,5,7,1972,0.0,360.0,0.0,504.0,864.0,864,0,0,0.0,0.0,1,0,3,1,5,0,1972.0,288.0,0,0,0,0,0,0,0,6,2006,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,Mn,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,small,0,0.09037656903765691,16,0,0,0,,128500,11.763684183317412
1363,1S_1946newer,75.0,5,7,1951,70.0,650.0,180.0,178.0,1008.0,1363,0,0,1.0,0.0,1,0,2,1,6,2,1951.0,288.0,324,42,0,0,168,0,2000,6,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,Gd,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,Ex,Y,SBrkr,TA,Min1,TA,CarPort,Unf,TA,TA,Y,None,None,Shed,WD ,Normal,small,1,0.09361906724362937,6,5,1363,1,TA,164900,12.01309450854769
2097,2S_1946newer,59.0,7,5,1993,0.0,50.0,531.0,499.0,1080.0,1080,1017,0,0.0,1.0,2,1,3,1,9,1,1993.0,678.0,196,187,0,0,0,0,0,12,2008,RL,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,BLQ,GLQ,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.09618810117563235,20,0,0,0,,228000,12.337100907936575
1100,1S_1946newer,93.1046651914027,4,5,1960,0.0,419.0,306.0,375.0,1100.0,1100,0,0,1.0,0.0,1,0,3,1,6,1,1960.0,312.0,355,0,0,0,0,0,0,4,2008,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,No,ALQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,Po,Attchd,RFn,TA,TA,Y,None,GdWo,None,WD ,Normal,small,0,0.08804930761226287,6,0,0,0,,141000,11.856515169360303
1690,2S_1946newer,68.0,7,5,2001,0.0,0.0,0.0,845.0,845.0,845,845,0,0.0,0.0,2,1,3,1,7,0,2001.0,517.0,0,103,0,0,0,0,0,2,2007,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.08854657864403227,16,0,0,0,,190550,12.157669906302006
1795,1_2S_finished,81.0,5,5,1954,335.0,0.0,0.0,1050.0,1050.0,1050,745,0,0.0,0.0,2,0,4,1,7,0,1954.0,352.0,0,0,0,0,0,0,0,11,2008,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,N,FuseF,TA,Typ,None,Attchd,Unf,Fa,TA,Y,None,None,None,WD ,Normal,small,0,0.08641975308641975,12,0,0,0,,131500,11.786762130599955
1647,1S_1946newer,75.0,4,6,1953,0.0,595.0,354.0,156.0,1105.0,1647,0,0,1.0,0.0,1,0,3,1,6,1,1953.0,280.0,225,0,0,0,0,368,0,2,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,Gd,Y,SBrkr,TA,Min1,Fa,Attchd,Fin,TA,TA,Y,TA,GdPrv,None,WD ,Normal,small,0,0.17278640369282416,6,0,0,0,,153000,11.938193200374572
984,1S_1946newer,69.36830413844365,5,5,1965,0.0,554.0,0.0,430.0,984.0,984,0,0,0.0,0.0,1,0,3,1,5,0,1965.0,310.0,0,0,0,0,0,0,0,7,2006,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,MnPrv,None,WD ,Normal,small,0,0.10571551353674259,1,0,0,0,,126000,11.744037185933616
