GrLivArea,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,SalePrice,Log_SalePrice
1600,1S_1946newer,125.0,31250,1,3,1951,1951,0.0,0.0,0.0,0.0,0.0,1600,0,0,0.0,0.0,1,1,3,1,6,0,1951.0,1.0,270.0,0,0,135,0,0,0,0,5,2006,A (agr),Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Artery,Norm,1Fam,1Story,Gable,CompShg,CBlock,VinylSd,None,TA,Fa,CBlock,None,None,None,None,None,GasA,TA,Y,FuseA,TA,Mod,None,Attchd,Unf,Fa,TA,N,None,None,None,WD ,Normal,81500,11.308358299228955
2650,duplex,60.0,7200,4,6,1967,1967,0.0,0.0,0.0,0.0,0.0,862,1788,0,0.0,0.0,3,0,6,2,10,0,1967.0,0.0,0.0,0,0,0,0,0,0,500,2,2010,RH,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplex,2Story,Flat,Tar&Grv,Plywood,CBlock,None,TA,TA,Slab,None,None,None,None,None,GasA,TA,Y,SBrkr,TA,Min2,None,None,None,None,None,Y,None,None,Shed,WD ,Normal,160000,11.982929094215963
2337,2Fam_conversion,85.0,13600,5,5,1900,1950,0.0,0.0,0.0,662.0,662.0,1422,915,0,0.0,0.0,2,0,5,2,10,0,1945.0,2.0,560.0,0,57,0,0,0,0,0,9,2007,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,N,SBrkr,TA,Min2,None,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,90000,11.407564949312402
1388,2S_1946newer,50.0,8340,6,6,1977,1977,62.0,509.0,0.0,166.0,675.0,686,702,0,0.0,0.0,1,1,3,1,6,0,1977.0,1.0,317.0,406,36,0,0,0,0,0,12,2006,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,157500,11.967180737247824
1456,2S_PUD,24.0,2280,6,6,1976,1976,0.0,566.0,0.0,289.0,855.0,855,601,0,0.0,0.0,2,1,3,1,7,1,1976.0,2.0,440.0,87,0,0,0,0,0,0,7,2009,RL,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,Gable,CompShg,Plywood,Brk Cmn,None,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,148500,11.908340237224891
2654,2S_1946newer,99.0,16779,5,4,1920,1996,356.0,267.0,0.0,404.0,671.0,1567,1087,0,0.0,0.0,3,0,4,1,11,1,1946.0,2.0,638.0,128,570,0,0,0,0,500,5,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,Fa,CBlock,Gd,TA,No,BLQ,Unf,GasA,Fa,Y,SBrkr,TA,Mod,Gd,Attchd,Unf,TA,TA,Y,None,None,Shed,WD ,Normal,158000,11.970350312009105
1367,1S_PUD,135.0,12304,7,5,2005,2005,144.0,20.0,0.0,1347.0,1367.0,1367,0,0,0.0,0.0,2,0,2,1,6,1,2005.0,2.0,484.0,0,33,0,0,0,0,0,6,2008,RL,Pave,None,IR3,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,192000,12.165250651009918
1572,1S_1946newer,50.0,35133,5,4,1963,1963,226.0,1159.0,0.0,413.0,1572.0,1572,0,0,1.0,0.0,1,1,3,1,5,2,1963.0,3.0,995.0,0,263,0,0,263,0,0,5,2007,RL,Grvl,None,Reg,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,Gd,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,2Types,RFn,TA,TA,Y,None,None,None,WD ,Normal,186700,12.137258329529814
1456,1S_PUD,48.0,6472,9,5,2008,2008,500.0,0.0,0.0,1451.0,1451.0,1456,0,0,0.0,0.0,2,0,2,1,6,1,2008.0,2.0,539.0,192,42,0,0,0,0,0,4,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,248500,12.423198124518821
1141,1S_1946newer,63.0,7500,7,5,2006,2006,0.0,54.0,0.0,1087.0,1141.0,1141,0,0,1.0,0.0,1,1,3,1,6,0,2006.0,2.0,484.0,182,0,0,0,0,0,0,6,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,Gd,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,152000,11.931635799828413
1539,2S_1945older,60.0,10440,5,8,1904,2002,0.0,0.0,0.0,650.0,650.0,958,581,0,0.0,0.0,2,0,3,1,8,1,1983.0,2.0,686.0,70,78,68,0,0,0,0,6,2008,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Po,Detchd,Unf,Gd,TA,P,None,None,None,WD ,Normal,157500,11.967180737247824
1008,splitfoyer,72.0,9129,5,5,1977,1977,144.0,923.0,0.0,0.0,923.0,1008,0,0,1.0,0.0,1,0,1,1,4,1,1977.0,2.0,678.0,201,66,0,0,0,0,0,7,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Fa,Attchd,Fin,TA,TA,Y,None,MnPrv,None,WD ,Normal,153500,11.941455846009388
816,duplex,110.0,8472,5,5,1963,1963,0.0,104.0,712.0,0.0,816.0,816,0,0,1.0,0.0,1,0,2,1,5,0,1963.0,2.0,516.0,106,0,0,0,0,0,0,5,2010,RM,Grvl,None,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Fa,TA,CBlock,Gd,TA,Gd,LwQ,GLQ,GasA,TA,N,SBrkr,TA,Typ,None,CarPort,Unf,TA,TA,Y,None,None,None,WD ,Normal,110000,11.608235644774552
1288,1_2S_finished,51.0,6191,5,4,1941,1950,0.0,384.0,0.0,440.0,824.0,824,464,0,0.0,0.0,1,0,4,1,6,0,1941.0,1.0,240.0,0,0,0,0,0,0,0,11,2006,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,Fa,Fa,No,LwQ,Unf,GasA,TA,N,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,112000,11.626254150277232
1512,2S_PUD,22.208588991465625,2980,6,5,2000,2000,1159.0,466.0,0.0,290.0,756.0,756,756,0,1.0,0.0,2,1,2,1,5,0,2000.0,2.0,440.0,0,32,0,0,0,0,0,5,2010,FV,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,177000,12.083905011555967
2704,splitlevel,75.0,13860,8,7,1972,1995,0.0,1410.0,0.0,542.0,1952.0,2000,704,0,1.0,0.0,2,1,4,1,9,3,1972.0,2.0,538.0,269,111,0,0,0,0,0,7,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Wd Sdng,None,Gd,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,Ex,Typ,TA,Attchd,Fin,TA,TA,Y,None,MnPrv,None,WD ,Normal,345000,12.751299696013497
1652,2S_1946newer,68.0,8998,7,5,2000,2000,120.0,527.0,0.0,255.0,782.0,782,870,0,0.0,0.0,2,1,3,1,6,0,2000.0,2.0,532.0,0,70,0,0,0,0,0,6,2008,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,207500,12.24288661865289
986,1S_1945older,60.0,6180,6,5,1926,1950,0.0,0.0,0.0,960.0,960.0,986,0,0,0.0,0.0,1,0,2,1,5,1,1926.0,1.0,180.0,0,128,0,0,0,0,0,5,2007,RM,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,N,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,102000,11.532728092266408
1040,duplex,60.0,8544,3,4,1950,1950,0.0,0.0,0.0,0.0,0.0,1040,0,0,0.0,0.0,2,0,2,2,6,0,1950.0,2.0,400.0,0,0,0,0,0,0,0,12,2006,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,BrkFace,Stone,None,TA,TA,Slab,None,None,None,None,None,Wall,Fa,N,FuseF,TA,Typ,None,Detchd,Unf,TA,Fa,Y,None,None,None,WD ,Normal,81400,11.307130551990632
1891,1_2S_finished,140.38362108464364,18837,6,5,1978,1978,0.0,687.0,46.0,491.0,1224.0,1287,604,0,0.0,1.0,3,0,3,1,7,1,1978.0,2.0,678.0,0,69,0,0,0,0,0,4,2010,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,Gd,TA,Mn,ALQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,212500,12.266697267346608
864,1S_1946newer,65.0,7832,5,5,1968,1968,0.0,775.0,0.0,89.0,864.0,864,0,0,1.0,0.0,1,0,2,1,4,0,1969.0,1.0,280.0,226,0,0,0,0,0,0,5,2010,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,137250,11.829559359371776
2080,2S_1945older,53.0,10918,7,9,1926,2004,0.0,0.0,0.0,1276.0,1276.0,1276,804,0,0.0,0.0,1,1,3,1,9,2,1926.0,1.0,282.0,0,0,0,0,145,0,0,6,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gambrel,CompShg,MetalSd,MetalSd,None,Gd,TA,BrkTil,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,None,MnPrv,None,WD ,Normal,234000,12.363076394339839
1728,duplex,79.17585551856739,10624,5,4,1964,1964,84.0,40.0,264.0,1424.0,1728.0,1728,0,0,0.0,1.0,2,0,6,2,10,0,2002.0,1.0,352.0,155,0,0,0,0,0,0,11,2007,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,GLQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,119000,11.686878772093667
1576,2S_1945older,144.0,21384,5,6,1923,2004,0.0,1309.0,0.0,15.0,1324.0,1072,504,0,2.0,0.0,1,1,3,1,6,1,1923.0,2.0,528.0,0,312,0,0,0,0,0,5,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,223500,12.31716669303576
1040,1S_1946newer,82.0,12464,5,5,1996,1996,0.0,732.0,0.0,308.0,1040.0,1040,0,0,1.0,0.0,1,0,3,1,6,0,2000.0,2.0,576.0,168,0,0,0,0,0,0,11,2009,RL,Pave,None,IR2,Low,AllPub,Corner,Mod,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,None,GdPrv,None,WD ,Normal,152000,11.931635799828413
1698,1S_1946newer,86.0,13286,9,5,2007,2008,340.0,1234.0,0.0,464.0,1698.0,1698,0,0,1.0,0.0,2,0,3,1,8,1,2007.0,3.0,768.0,327,64,0,0,0,0,0,2,2009,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,Stone,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,320000,12.676076274775909
2034,2S_1946newer,69.86762476341954,9375,7,5,1997,1998,573.0,739.0,0.0,318.0,1057.0,1057,977,0,1.0,0.0,2,1,3,1,8,0,1998.0,2.0,645.0,576,36,0,0,0,0,0,2,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,GdPrv,None,WD ,Normal,219500,12.299107511497363
1701,2Fam_conversion,63.0,7627,4,6,1920,1950,0.0,0.0,0.0,600.0,600.0,1101,600,0,0.0,0.0,2,0,4,2,8,0,1920.0,0.0,0.0,0,0,148,0,0,0,0,10,2009,RM,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,2fmCon,2Story,Gable,CompShg,AsbShng,AsbShng,None,Fa,TA,BrkTil,Fa,Po,No,Unf,Unf,GasA,Gd,N,SBrkr,Fa,Typ,None,None,None,None,None,N,None,None,None,WD ,Normal,94550,11.456884074086604
1818,1_2S_finished,57.816856844224944,7758,7,4,1931,1950,600.0,224.0,0.0,816.0,1040.0,1226,592,0,0.0,0.0,1,1,4,1,7,2,1951.0,1.0,240.0,0,0,0,0,184,0,0,6,2007,RM,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,BrkFace,TA,Fa,PConc,TA,TA,No,LwQ,Unf,GasA,Ex,Y,FuseF,TA,Typ,TA,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,169500,12.040608205802641
1756,2S_1946newer,69.33104140523649,9303,6,5,1996,1997,42.0,742.0,0.0,130.0,872.0,888,868,0,1.0,0.0,2,1,3,1,7,0,1996.0,2.0,422.0,144,122,0,0,0,0,0,7,2007,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,204000,12.225875272826354
1144,splitlevel,70.0,8163,5,6,1959,1959,128.0,748.0,294.0,102.0,1144.0,1144,0,0,1.0,0.0,1,0,3,1,6,1,1959.0,1.0,796.0,86,0,0,0,0,0,0,3,2006,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,Gd,CBlock,TA,TA,Av,ALQ,BLQ,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,143000,11.870599909242044
1798,2S_1945older,57.0,9639,4,8,1900,1950,0.0,0.0,0.0,1075.0,1075.0,1156,642,0,0.0,0.0,2,1,4,1,7,0,1935.0,2.0,342.0,0,0,160,0,0,0,0,5,2007,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,N,None,MnPrv,None,WD ,Normal,137000,11.827736204810263
1095,2Fam_conversion,75.0,10382,6,5,1958,1958,105.0,513.0,0.0,75.0,588.0,1095,0,0,1.0,0.0,1,0,2,1,6,0,1958.0,1.0,264.0,0,0,0,0,0,0,0,3,2006,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,SLvl,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,Fa,CBlock,TA,TA,Gd,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,ConLD,Normal,140000,11.84939770159144
1180,1S_1945older,80.0,11600,4,5,1922,1950,0.0,0.0,0.0,700.0,700.0,1180,0,0,0.0,0.0,1,0,2,1,5,1,1922.0,1.0,252.0,0,0,67,0,0,0,0,7,2006,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Fa,Typ,Gd,Detchd,Unf,TA,Fa,Y,None,None,None,WD ,Normal,137500,11.831379196088763
1923,2S_1946newer,107.0,10186,7,5,1992,1992,0.0,674.0,0.0,76.0,750.0,1061,862,0,1.0,0.0,2,1,3,1,8,1,1992.0,2.0,564.0,240,39,0,0,0,0,0,6,2010,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,190000,12.154779351142624
892,1S_1946newer,70.62778452084555,9477,5,5,1966,1966,65.0,340.0,0.0,524.0,864.0,892,0,0,0.0,0.0,1,0,3,1,5,0,1966.0,1.0,264.0,0,0,0,0,0,0,0,10,2008,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,None,GdWo,None,WD ,Normal,110000,11.608235644774552
882,1S_1946newer,74.0,13008,6,5,1956,1956,0.0,564.0,0.0,318.0,882.0,882,0,0,0.0,0.0,1,0,2,1,5,0,1956.0,1.0,502.0,0,0,0,0,0,0,0,10,2009,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,Fa,Fa,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,124500,11.732060994886899
1867,1S_1946newer,79.80186943644763,10708,5,5,1955,1993,0.0,379.0,768.0,470.0,1617.0,1867,0,0,1.0,0.0,1,0,2,1,7,3,1955.0,1.0,303.0,476,0,0,0,142,0,0,11,2009,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,CBlock,TA,TA,No,LwQ,BLQ,GasA,Ex,Y,FuseA,TA,Typ,Gd,Attchd,Fin,TA,TA,Y,None,GdWo,None,COD,Normal,190000,12.154779351142624
1453,1_2S_finished,53.0,6360,5,6,1942,1950,300.0,360.0,159.0,316.0,835.0,955,498,0,0.0,0.0,1,1,3,1,7,2,1942.0,1.0,240.0,0,0,35,0,148,0,0,3,2010,RM,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,Stone,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,TA,Y,FuseA,Gd,Min2,Fa,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,132000,11.790557201568507
1328,1S_1946newer,72.96043161961359,9790,6,5,1963,1963,451.0,569.0,81.0,678.0,1328.0,1328,0,0,1.0,0.0,1,1,3,1,6,2,1963.0,2.0,528.0,0,26,0,0,0,0,0,6,2010,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,143000,11.870599909242044
1296,1S_1945older,67.0,4853,5,6,1924,1999,203.0,133.0,0.0,974.0,1107.0,1296,0,0,0.0,0.0,2,0,2,1,5,1,1979.0,1.0,260.0,0,0,36,0,0,0,0,5,2010,RL,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Artery,Norm,1Fam,1Story,Gable,CompShg,MetalSd,VinylSd,BrkFace,TA,TA,BrkTil,TA,TA,Mn,Rec,Unf,GasA,Fa,N,FuseA,Fa,Typ,Gd,Detchd,Unf,TA,TA,Y,None,MnPrv,None,WD ,Normal,104000,11.55214617812351
1006,1S_1946newer,67.07291977288277,9000,5,3,1959,1959,0.0,288.0,0.0,718.0,1006.0,1006,0,0,0.0,0.0,1,0,3,1,5,0,1959.0,0.0,0.0,0,24,0,0,0,0,0,7,2008,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Plywood,None,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,None,None,None,None,Y,None,None,None,WD ,Normal,80000,11.289781913656018
918,splitlevel,65.2097831125249,8750,7,6,1975,1975,50.0,224.0,530.0,98.0,852.0,918,0,0,0.0,1.0,1,0,3,0,4,0,1975.0,1.0,360.0,192,84,0,0,0,0,0,3,2007,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,Stone,TA,TA,CBlock,TA,TA,Av,Rec,GLQ,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,148000,11.904967552746252
1302,2S_PUD,21.0,1680,5,7,1972,1972,268.0,231.0,0.0,399.0,630.0,630,672,0,0.0,0.0,2,1,3,1,6,0,1972.0,1.0,264.0,185,0,0,0,0,0,0,2,2009,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,CemntBd,CmentBd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,119500,11.691071650353702
1760,1S_1946newer,90.0,12878,7,5,2003,2004,418.0,1262.0,0.0,498.0,1760.0,1760,0,0,1.0,0.0,2,0,3,1,8,1,2003.0,2.0,583.0,165,190,0,0,0,0,0,6,2009,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,269500,12.504323669331189
1320,2S_1946newer,67.21451815906997,9019,6,5,1994,1994,0.0,274.0,0.0,362.0,636.0,636,684,0,0.0,0.0,2,1,3,1,6,0,1994.0,2.0,472.0,0,40,0,0,0,0,0,7,2006,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,150000,11.918390573078392
